"No","회계연도","지역명","자치단체코드","자치단체명","시설유형","시설구분","시설명","건립일","운영방식","건물면적","토지면적","관리인력","연간이용인원","건립비용","취득가액","감가상각액","감가상각누계액","장부가액","내용연수","비용","수익","순수익"
"22","2022","서울","1121000","서울노원구","체육시설","기타체육시설","월계구민체육센터","2017.07.31","위탁","7999","261303","36","298760","22852968550","22852968550","571559129","2896028949","19956939601","40","2585082302","1057244702","-1527837600"
"23","2022","서울","1122000","서울은평구","문화시설","문화예술회관","은평문화예술회관","1996.11.15","위탁","9151","16083","32","24312","17643000000","3034801000","75870025","1985265654","1049535346","40","4645980107","5255366230","609386123"
"24","2022","서울","1122000","서울은평구","체육시설","체육관","은평구민체육센터","2003.09.01","위탁","8847","9988","47","102610","22613000000","16699521990","317326731","6968168877","9731353113","40","1985853148","2578858632","593005484"
"25","2022","서울","1122000","서울은평구","체육시설","체육관","은평다목적체육관","2014.02.12","위탁","2954","5876","10","31271","27424000000","8563810600","214152584","2870921059","5692889541","40","235892852","306333990","70441138"
"26","2022","서울","1122000","서울은평구","문화시설","박물관","은평역사한옥박물관","2014.10.07","직영","2901","6530","12","754","12528000000","12276170060","306904251","3759577074","8516592986","40","7298304000","11207000","-7287097000"
"27","2022","서울","1123000","서울서대문구","문화시설","박물관","서대문자연사박물관","2003.07.10","직영","1998.84","10351","33","245998","23870000000","16232495090","112619284","2962288023","13270207067","60","4157404010","1082893870","-3074510140"
"28","2022","서울","1123000","서울서대문구","문화시설","문화예술회관","북아현문화체육센터","2020.12.31","위탁","1020.96","1703.7","14","150000","27180943530","27180943530","198479137","432540103","26748403427","98","1396433000","568076000","-828357000"
"29","2022","서울","1123000","서울서대문구","기타시설","기타시설","서대문문화체육회관","1993.06.30","위탁","19285.55","11326","50","528000","26874201142","26874201142","411300851","9507987708","17366213434","40","3543667000","1151032000","-2392635000"
"30","2022","서울","1124000","서울마포구","기타시설","기타시설","마포아트센터","2002.04.26","위탁","20715.75","8388","71","110410","32052000000","32052000000","315372810","4702934285","27349065715","40","11222998082","12988873466","1765875384"
"31","2022","서울","1124000","서울마포구","문화시설","공립도서관","염리2구역 주민편익시설(소금나루도서관)","2021.11.22","직영","687.31","3046.7","16","173642","24250887810","11220152050","280503801","327254434","10892897616","39","778637600","9315000","-769322600"
"32","2022","서울","1124000","서울마포구","복지시설","종합사회복지관","염리종합사회복지관","2021.08.20","위탁","8047.01","2325.2","62","400","22276715000","21265803820","525965126","1279129010","19986674810","39","1550918854","155640000","-1395278854"
"33","2022","서울","1124000","서울마포구","문화시설","공립도서관","마포중앙도서관","2017.10.27","직영","20299.36","10754","26","572314","39945350230","39945350230","998633755","4410632418","35534717812","39","5120610000","738603140","-4382006860"
"34","2022","서울","1126000","서울강서구","체육시설","체육관","마곡레포츠센터","2006.11.30","위탁","4079","20000","33","330727","13289450500","13289450500","333826378","5249798556","8039651944","40","2478585600","1047165770","-1431419830"
"35","2022","서울","1126000","서울강서구","체육시설","체육관","강서구민올림픽체육센터","2000.07.31","위탁","11357","3011","33","409542","17219000000","6088340500","156268067","3327604634","2760735866","40","2602628519","1162145960","-1440482559"
"36","2022","서울","1126000","서울강서구","문화시설","미술관","겸재정선미술관","2008.11.30","위탁","3305.29","4065","10","33700","16788000000","16788000000","249301183","3435542987","13352457013","40","732706000","43307470","-689398530"
"37","2022","서울","1126000","서울강서구","문화시설","박물관","허준박물관","2004.11.20","위탁","3934.61","5693","10","35378","14889100000","10359763000","73982009","1022872632","9336890368","40","719799000","65691710","-654107290"
"38","2022","서울","1128000","서울금천구","체육시설","기타체육시설","금천구민문화체육센터","2001.03.02","위탁","9115","5088","20","288062","21611160800","21611160800","482087432","9182923012","12428237788","40","2015000000","1269000000","-746000000"
"39","2022","서울","1128000","서울금천구","체육시설","기타체육시설","금나래문화체육센터","2020.03.20","위탁","8305","2627","17","250394","24814078120","24814078120","620351953","1292399902","23521678218","40","1590000000","1262000000","-328000000"
"40","2022","서울","1129000","서울영등포구","기타시설","기타시설","영등포구민회관","1992.12.29","위탁","3290","7075","32","29702","25524215462","25524215462","924288410","16050259257","9473956205","40","3707400555","4388655532","681254977"
"41","2022","서울","1129000","서울영등포구","체육시설","체육관","영등포제2스포츠센터","2014.08.01","위탁","6674.19","1506.9","33","38659","22104710300","22104710300","552617757","4697250934","17407459366","40","2588833310","1944481554","-644351756"
"42","2022","서울","1129000","서울영등포구","체육시설","체육관","영등포제1스포츠센터","2004.09.01","위탁","9169.36","19782","37","39043","20424000000","20297573270","569561170","8004544679","12293028591","40","3114422587","1985306610","-1129115977"
"43","2022","서울","1130000","서울동작구","체육시설","기타체육시설","동작구민체육센터","2002.05.10","위탁","8650","4709","24","25193","22132000000","13242690358","137238773","2553367412","10689322946","40","2092000000","102000000","-1990000000"
"44","2022","서울","1130000","서울동작구","체육시설","기타체육시설","사당종합체육관","2017.03.27","위탁","7102","3202","14","11120","22376000000","20715278839","517881971","2632566684","18082712155","40","793000000","47000000","-746000000"
"45","2022","서울","1130000","서울동작구","문화시설","공립도서관","김영삼도서관","2020.10.30","위탁","6492.72","1245","0","203420","4711000000","4595296000","114882400","478676666","4116619334","40","1304000000","48600000","-1255400000"
"46","2022","서울","1130000","서울동작구","기타시설","기타시설","동작문화복지센터","1999.05.28","직영","10022.02","2879.4","0","416500","17458000000","13491757530","351492923","7750706452","5741051078","40","304359240","26751760","-277607480"
"47","2022","서울","1131000","서울관악구","문화시설","문화예술회관","관악아트홀","2002.08.28","위탁","14279.89","7349","7","7576","31856018655","31856018655","634880269","11665943805","20190074850","40","351000000","53500000","-297500000"
"48","2022","서울","1135000","서울강동구","문화시설","문화예술회관","강동아트센터","2010.11.20","위탁","18940.34","20252","0","56157","57766368000","57766368000","1093103959","16427537509","41338830491","12","10680071504","11164055816","483984312"
"49","2022","서울","1135000","서울강동구","체육시설","체육관","온조대왕문화체육관","2003.12.07","위탁","7952","6490","35","60000","21617000000","19065497090","121375159","2019380963","17046116127","40","3055412370","1987030540","-1068381830"
"50","2022","부산","2600000","부산본청","체육시설","싸이클경기장","금정체육공원","2002.07.31","위탁","36542","19769","76","237073","75232000000","75232000000","1880800000","41377600000","33854400000","40","19702074341","22658543236","2956468895"
"51","2022","부산","2600000","부산본청","문화시설","미술관","부산시립미술관","1998.03.20","직영","22827","27192","62","576437","46933239850","46933239850","154202890","24900090796","22033149054","40","7792113980","136230560","-7655883420"
"52","2022","부산","2600000","부산본청","문화시설","공립도서관","부산도서관","2020.06.09","직영","16305","10381","50","537805","57510950190","57510950190","1554350005","4313321264","53197628926","40","5550413860","77069310","-5473344550"
"53","2022","부산","2600000","부산본청","문화시설","미술관","현대미술관","2017.03.08","직영","15311.81","29900","50","256375","43000000000","40895392810","293796987","2336500581","38558892229","40","6009675980","58601430","-5951074550"
"54","2022","부산","2600000","부산본청","체육시설","테니스장","금정체육공원","2002.07.31","위탁","7867","2630","4","69946","35600000000","35600000000","890000000","19580000000","16020000000","40","1036951281","364529940","-672421341"
"55","2022","부산","2600000","부산본청","체육시설","체육관","금정체육공원","2002.07.31","위탁","21075","7354","8","278579","41800000000","41800000000","1045000000","21945000000","19855000000","40","5184756406","1660636395","-3524120011"
"56","2022","부산","2600000","부산본청","체육시설","육상경기장","아시아드주경기장","2001.09.01","직영","103163","114098","60","83762","230612000000","230612000000","2287000000","46955000000","183657000000","40","7069978910","4640128940","-2429849970"
"57","2022","부산","2600000","부산본청","문화시설","문화예술회관","영화의전당","2011.07.21","위탁","54335","32137","132","622605","167850000000","135915084180","3401854570","37544789511","98370294669","40","12521642685","12878870936","357228251"
"58","2022","부산","2600000","부산본청","문화시설","문화예술회관","부산문화회관","1988.07.25","위탁","44742","48424","101","235391","44600000000","44600000000","1115000000","39025000000","5575000000","40","34463076936","35390987633","927910697"
"59","2022","부산","2600000","부산본청","체육시설","체육관","기장체육관","2002.08.01","직영","21471","61135","19","44385","48010000000","48010000000","282000000","5764000000","42246000000","40","1663086400","81000000","-1582086400"
"60","2022","부산","2600000","부산본청","체육시설","체육관","강서체육공원 체육관","2002.08.01","직영","21440","12236","43","112431","32931000000","32931000000","823000000","5015000000","27916000000","40","3112111750","826442000","-2285669750"
"61","2022","부산","2600000","부산본청","체육시설","요트장","요트경기장","1986.04.03","직영","14013","138561","33","315155","70826000000","70826000000","1486000000","69340000000","1486000000","40","1397852100","2328000000","930147900"
"62","2022","부산","2600000","부산본청","문화시설","박물관","복천박물관","1996.02.26","직영","7798","56334","27","66479","43447000000","43447000000","1086175000","28240550000","15206450000","40","2447855740","917440","-2446938300"
"63","2022","부산","2621000","부산금정구","문화시설","문화예술회관","금정문화회관","2000.03.31","직영","16603","15922.5","23","82506","27660000000","27660000000","674634140","15887634140","11772365860","40","3292963460","490360210","-2802603250"
"64","2022","부산","2622000","부산강서구","체육시설","체육관","강서구 국민체육센터","2013.02.06","위탁","5111","7471","0","25622","15530000000","15530000000","388250000","2297145833","13232854167","40","1003504000","1003504000","0"
"65","2022","부산","2624000","부산수영구","체육시설","체육관","수영구 국민체육센터","2019.06.18","위탁","4995.54","9957","56","35799","23794197130","23794197130","643086409","2081992249","21712204881","40","2285725569","2319306385","33580816"
"66","2022","부산","2625000","부산사상구","기타시설","기타시설","사상구 다누림센터","2012.03.13","위탁","18019.76","6520.1","138","429866","28652000000","28652000000","579728682","5896883376","22755116624","40","8221000000","4391000000","-3830000000"
"67","2022","부산","2671000","부산기장군","체육시설","체육관","국민체육공원 월드컵빌리지","2012.08.30","위탁","5085","249291","12","181561","129894000000","23198156664","235612997","2574049872","20624106792","40","2583596410","769440430","-1814155980"
"68","2022","대구","2700000","대구본청","체육시설","육상경기장","대구육상진흥센터","2013.12.03","직영","21577","27040","20","39715","72500000000","72500000000","1521544620","15342241585","57157758415","40","1320000000","59000000","-1261000000"
"69","2022","대구","2700000","대구본청","체육시설","육상경기장","대구스타디움","2001.06.28","직영","139771","249974","69","312311","283600000000","283600000000","1835323182","39458093562","244141906438","40","4994227152","1083000000","-3911227152"
"70","2022","대구","2700000","대구본청","문화시설","문화예술회관","대구콘서트하우스","1975.10.05","위탁","26793","10330","23","26243","54880000000","34475259330","448176639","19185970330","15289289000","40","16930122000","958598620","-15971523380"
"71","2022","대구","2700000","대구본청","체육시설","사격장","대구사격장","2008.10.27","위탁","17021","191300","28","144752","49553000000","44281160110","1107029003","16789939868","27491220242","40","3419000000","947000000","-2472000000"
"72","2022","대구","2700000","대구본청","문화시설","미술관","대구미술관","2010.03.19","BTL","21701","71202","33","220088","67569000000","55654911831","1391372796","17740003139","37914908692","40","7216610505","359756000","-6856854505"
"73","2022","대구","2700000","대구본청","문화시설","문화예술회관","대구오페라하우스","2003.08.07","위탁","17269","8659","35","80081","44000000000","9370009000","234235531","4529141340","4840867660","40","10548998438","7987298885","-2561699553"
"74","2022","대구","2700000","대구본청","체육시설","야구장","대구삼성라이온즈파크","2016.02.25","위탁","150868","46943","46","674452","166600000000","166600000000","3036748025","24040921865","142559078135","40","4897190346","4647397923","-249792423"
"75","2022","대구","2700000","대구본청","문화시설","문화예술회관","대구문화예술회관","1990.05.21","위탁","24124","66100","0","450754","42200000000","8903060952","125","8903060077","875","40","7152648022","552986000","-6599662022"
"76","2022","대구","2700000","대구본청","문화시설","박물관","대구섬유박물관","2015.05.29","위탁","49667","13732","16","42370","113068000000","85781899770","1939242964","15830489726","69951410044","40","2986446766","3225814398","239367632"
"77","2022","대구","2700000","대구본청","체육시설","축구장","DGB대구은행파크","2019.01.24","위탁","25472","45639","16","129336","51500000000","51044394490","1276506903","6366652859","44677741631","40","1123611000","4599964811","3476353811"
"78","2022","대구","2711000","대구중구","체육시설","체육관","중구 청라국민체육센터","2021.05.20","위탁","5273.8","7960","0","14787","31551836892","30252192202","361867402","603112337","29649079865","40","770581178","904802826","134221648"
"79","2022","대구","2713000","대구서구","문화시설","문화예술회관","대구광역시 서구문화회관","1998.03.05","직영","5834.35","8538","13","120000","12965631450","11754423180","296556623","5823119720","5931303460","40","2611029471","75629074","-2535400397"
"80","2022","대구","2715000","대구북구","체육시설","체육관","대불스포츠센터","2015.10.01","위탁","3310","3504","10","11705","14500000000","8264336890","206608422","1497911059","6766425831","40","890076173","484008581","-406067592"
"81","2022","대구","2715000","대구북구","문화시설","공립도서관","구수산도서관","2009.04.13","위탁","3702","10454","14","191245","11003000000","10449953195","245220586","2744167340","7705785855","40","723248122","811463","-722436659"
"82","2022","대구","2715000","대구북구","문화시설","청소년수련회관","북구청소년회관","2000.12.22","위탁","4553","9250","40","282792","14420100000","13917617410","286665508","5821527048","8096090362","40","3001774000","3092782670","91008670"
"83","2022","대구","2715000","대구북구","문화시설","문화예술회관","어울아트센터","1999.10.09","위탁","7931","11000","26","36223","15580000000","9388751870","237262590","5434375368","3954376502","40","1738539722","150324509","-1588215213"
"84","2022","대구","2716000","대구수성구","문화시설","문화예술회관","수성아트피아","2006.08.27","위탁","14873.23","18290","30","8667","36455188060","36455188060","796594237","13087007047","23368181013","40","3026811700","84335502","-2942476198"
"85","2022","대구","2716000","대구수성구","문화시설","공립도서관","범어도서관","2013.03.29","위탁","6904","5965","27","400000","28854000000","28438888900","550054363","5815923052","22622965848","40","3303116269","44802176","-3258314093"
"86","2022","대구","2717000","대구달서구","문화시설","문화예술회관","(재)달서문화재단 달서아트센터","2004.10.14","위탁","9230","18815","17","66731","26214000000","21134768921","548897255","7911827402","13222941519","40","3810000000","746000000","-3064000000"
"87","2022","인천","2800000","인천본청","기타시설","기타시설","인천국민안전체험관","2021.09.14","직영","7093.38","9784","60","70483","33429248740","27875850340","706960664","716778163","27159072177","40","946538150","0","-946538150"
"88","2022","인천","2800000","인천본청","체육시설","기타체육시설","인천아시아드주경기장/연희크리켓경기장","2014.04.30","위탁","110153","623856","61","78114","466515000000","263534108740","6581984346","49619615360","213914493380","40","5461453693","2604018000","-2857435693"
"89","2022","인천","2800000","인천본청","체육시설","기타체육시설","열우물테니스/스쿼시경기장","2013.08.16","위탁","26723","142968","59","418090","150367000000","144677799925","3616944997","27127087477","117550712448","40","3452699979","1324681000","-2128018979"
"90","2022","인천","2800000","인천본청","체육시설","기타체육시설","선학체육관/하키/빙상장","2014.01.21","위탁","26919","242484","36","11162","266458000000","257253543790","6572491616","46871388929","210382154861","40","1029958916","646186880","-383772036"
"91","2022","인천","2800000","인천본청","체육시설","기타체육시설","문학경기장(야구장포함)","2002.02.25","위탁","69927","432034","23","98000000","330500000000","6623787730","295897432","3206667668","3417120062","40","6134823466","8464429829","2329606363"
"92","2022","인천","2800000","인천본청","체육시설","기타체육시설","남동체육관/럭비경기장","2013.09.27","위탁","44617","170161","11","65161","175582000000","111394770345","2784869257","20886519427","90508250918","40","1976286151","1271476000","-704810151"
"93","2022","인천","2800000","인천본청","체육시설","기타체육시설","강화고인돌체육관/아시아드BMX경기장","2013.11.13","위탁","18746","77174","17","19113","62387000000","46801663129","1170041578","8775311834","38026351295","40","1378494718","150775000","-1227719718"
"94","2022","인천","2800000","인천본청","체육시설","사격장","옥련국제사격장","2014.09.04","위탁","9999","95837","11","12700","34953000000","33661353870","841533846","6311503844","27349850026","40","1069976346","87160000","-982816346"
"95","2022","인천","2800000","인천본청","문화시설","문화예술회관","인천문화예술회관","1994.04.08","직영","43313","53003","345","126000","58658000000","58291716036","1735908447","42713063590","15578652446","40","26201014878","1022138006","-25178876872"
"96","2022","인천","2800000","인천본청","문화시설","과학관","인천어린이과학관","2011.04.07","위탁","14998","21688","37","370684","65734000000","65734000000","1643540997","19174644952","46559355048","40","5374509867","650298524","-4724211343"
"97","2022","인천","2800000","인천본청","체육시설","축구장","인천축구전용경기장","2012.03.02","위탁","25263","62155","5","101338","173080364675","173080364675","4327009117","28162047647","144918317028","40","2645550915","935164597","-1710386318"
"98","2022","인천","2800000","인천본청","체육시설","기타체육시설","계양체육관/양궁장/국제벨로드롬","2013.10.02","위탁","28147","234884","36","106397","168206000000","79745501945","2010304214","15693948266","64051553679","40","2755586520","327547000","-2428039520"
"99","2022","인천","2800000","인천본청","체육시설","체육관","삼산월드체육관","2006.09.28","위탁","43029","50020","49","600350","74000000000","71737190790","2419481458","38670944194","33066246596","40","5632801555","1634583000","-3998218555"
"100","2022","인천","2800000","인천본청","체육시설","체육관","송림체육관","2013.07.19","위탁","22734","28994","72","213240","49274000000","46325655390","1158141384","11002343148","35323312242","40","3467935212","963194000","-2504741212"
"101","2022","인천","2800000","인천본청","체육시설","수영장","문학박태환수영장","2013.07.19","위탁","18194","18620","48","659843","43916452460","43916452460","1098002407","10427379030","33489073430","40","3598310626","1440967000","-2157343626"
"102","2022","인천","2811000","인천중구","문화시설","문화예술회관","중구문화회관","2012.05.10","직영","6879","10206","5","1450","21200000000","20486634582","512165864","5463102549","15023532033","40","998744590","17305805","-981438785"
"103","2022","인천","2811000","인천중구","체육시설","체육관","인천광역시 중구국민체육센터","2012.05.10","위탁","5759","35830","25","304263","16613000000","15540172329","385795916","4115059922","11425112407","40","1988012558","657588120","-1330424438"
"104","2022","인천","2814000","인천연수구","문화시설","문화예술회관","청학복합문화센터","2018.04.25","위탁","1340.35","3444.5","5","0","7360000000","7360000000","0","0","0","40","0","0","0"
"105","2022","인천","2814000","인천연수구","체육시설","기타체육시설","송도체육센터","2020.06.15","위탁","5632.28","4131.5","0","0","14898845930","14898845930","0","0","0","45","0","0","0"
"106","2022","인천","2815000","인천남동구","문화시설","문화예술회관","남동소래아트홀","2010.12.31","위탁","9995","9429","15","37631","31281000000","23625434280","136315230","2666967530","20958466750","40","1310649750","156896131","-1153753619"
"107","2022","인천","2818000","인천서구","기타시설","기타시설","검단복지회관","2000.10.20","위탁","7577","14706","32","172251","38549494009","38549494009","876324310","19498215899","19051278110","40","2650000000","938000000","-1712000000"
"108","2022","인천","2818000","인천서구","문화시설","문화예술회관","청라블루노바홀","2021.07.21","위탁","4154","4317","0","1854","20117000000","20116473210","502911830","754367745","19362105465","40","1240000000","90000000","-1150000000"
"109","2022","광주","2900000","광주본청","체육시설","수영장","남부대국제수영장","2015.03.31","위탁","19398","50000","20","591090","63977386600","63977386600","1599434665","12129046209","51848340391","40","3496464188","3714875405","218411217"
"110","2022","광주","2900000","광주본청","체육시설","테니스장","진월국제테니스장","2015.02.28","위탁","21782","53776","7","194361","55619564660","29571960160","693380898","7194852211","22377107949","40","902598375","909002828","6404453"
"111","2022","광주","2900000","광주본청","문화시설","문화예술회관","빛고을시민문화관","2010.02.02","위탁","20258","9346","30","54614","54310940550","54310940550","1240653059","15820629967","38490310583","40","3397000000","3397000000","0"
"112","2022","광주","2900000","광주본청","문화시설","문화예술회관","광주문화예술회관","1991.10.21","직영","47087","88422","64","0","45341795710","45341795710","749317437","22248326700","23093469010","30","50022329319","479815914","-49542513405"
"113","2022","광주","2900000","광주본청","체육시설","야구장","광주기아챔피언스필드","2014.02.28","위탁","57646","52639","22","604394","127452656988","97925812750","2447781662","21884848739","76040964011","40","10","10","0"
"114","2022","광주","2900000","광주본청","체육시설","축구장","월드컵경기장","2001.09.30","위탁","69459","470278","23","15754","259534561037","161392529142","3749774755","66789537152","94602991990","40","2331375452","2417690007","86314555"
"115","2022","광주","2900000","광주본청","체육시설","체육관","광주여대시립유니버시아드체육관","2015.04.30","위탁","27885","55000","8","97400","75673108470","75673108470","1892660260","14283624991","61389483479","40","1078355770","1579560823","501205053"
"116","2022","울산","3100000","울산본청","체육시설","체육관","동천체육관","2000.10.25","위탁","22755","79287","7","76075","48468000000","7224456094","225764253","4063756548","3160699546","40","1442878710","553542320","-889336390"
"117","2022","울산","3100000","울산본청","체육시설","체육관","문수체육관","2021.07.10","위탁","18349","24075","0","221636","53521000000","53521000000","907135593","907135593","52613864407","40","2262358000","88105319","-2174252681"
"118","2022","울산","3100000","울산본청","문화시설","미술관","울산시립미술관","2021.12.10","직영","12829.95","6182","25","194235","66911000000","66911000000","1672775000","1672775000","65238225000","40","4303665000","76939410","-4226725590"
"119","2022","울산","3100000","울산본청","기타시설","기타시설","울산안전체험관","2018.07.19","직영","7610","17013","24","56979","32750000000","25715826732","647642421","2907270765","22808555967","40","2834597080","35841443","-2798755637"
"120","2022","울산","3100000","울산본청","문화시설","공립도서관","울산도서관","2018.01.24","직영","15176.65","32680.7","53","674463","62575605145","62575605145","1388831123","12607548974","49968056171","40","4876415910","164485173","-4711930737"
"121","2022","울산","3100000","울산본청","문화시설","박물관","울산박물관","2011.01.31","BTL","14408","33044","18","96285","50957072406","50957072406","1346455876","13144103203","37812969203","40","4173857670","18061430","-4155796240"
"122","2022","울산","3100000","울산본청","체육시설","기타체육시설","울산종합운동장","2005.09.02","위탁","32889","113602","0","84424","75789000000","73850083940","1116868553","31272319488","42577764452","40","3627479950","4340904750","713424800"
"123","2022","울산","3100000","울산본청","체육시설","야구장","문수야구장","2014.03.21","위탁","15545","62987","0","24054","45000000000","26678075530","168504568","5392146187","21285929343","40","9227866000","169404010","-9058461990"
"124","2022","울산","3100000","울산본청","문화시설","문화예술회관","울산문화예술회관","1995.07.10","직영","27078","34486","275","164352","45304930196","45304930196","671409606","13110398234","32194531962","40","22352801186","987187268","-21365613918"
"125","2022","울산","3100000","울산본청","체육시설","축구장","문수축구경기장","2001.06.30","위탁","82780","92500","0","211286","151400000000","119746501670","4928403718","93639670640","26106831030","40","9227866000","3304491268","-5923374732"
"126","2022","울산","3111000","울산중구","문화시설","문화예술회관","울산광역시중구문화의전당","2014.11.07","직영","7741.49","3617","13","37781","27528122810","27528000000","556218661","4495218661","23032781339","40","1444450580","281080450","-1163370130"
"127","2022","울산","3114000","울산북구","체육시설","체육관","오토밸리복지센터","2009.07.14","위탁","11678","8778","17","40000","20809555537","18035003957","191644278","5290659417","12744344540","40","1693989545","1107286110","-586703435"
"128","2022","울산","3171000","울산울주군","기타시설","기타시설","영남알프스 복합웰컴센터","2015.10.08","직영","5058.62","103604","0","181066","46889000000","46889000000","0","0","46889000000","7","934680000","842103000","-92577000"
"129","2022","울산","3171000","울산울주군","체육시설","기타체육시설","간절곶 스포츠파크","2007.04.12","위탁","587.69","84965","0","12000","21200000000","3096023230","0","0","3096023230","0","151399000","27860000","-123539000"
"130","2022","울산","3171000","울산울주군","기타시설","기타시설","온산문화체육센터","2014.07.30","위탁","6523.29","15332","0","181595","22900000000","27159000","678975","1584275","25574725","40","2474043000","829140000","-1644903000"
"131","2022","울산","3171000","울산울주군","문화시설","공립도서관","울주선바위도서관","2014.05.23","직영","2820.87","62668.3","0","48671","20300000000","17606120510","440153012","3777980020","13828140490","40","496309000","1537500","-494771500"
"132","2022","울산","3171000","울산울주군","체육시설","기타체육시설","울주군국민체육센터","2016.11.11","위탁","5037","18945","0","258933","14100000000","11549581620","288739540","1780560496","9769021124","40","2427376000","1264639000","-1162737000"
"133","2022","울산","3171000","울산울주군","문화시설","청소년수련회관","남부청소년수련관","2022.01.28","위탁","5663.81","8505","16","21788","25400000000","25400000000","0","0","25400000000","0","1998263000","59502000","-1938761000"
"134","2022","세종","3200000","세종본청","기타시설","기타시설","고운동 복합커뮤니티센터","2016.11.02","직영","11793.39","8057","3","98462","31235127617","31235127617","575424690","1390609667","29844517950","40","440404880","23902618","-416502262"
