"No","회계연도","지역명","자치단체코드","자치단체명","시설유형","시설구분","시설명","건립일","운영방식","건물면적","토지면적","관리인력","연간이용인원","건립비용","취득가액","감가상각액","감가상각누계액","장부가액","내용연수","비용","수익","순수익"
"48","2020","서울","1116000","서울동대문구","체육시설","체육관","동대문구체육관","2004.09.08","위탁","5742.69","5746","12","43121","11438000000","11438000000","285950000","4575200000","6862800000","40","769402605","103184786","-666217819"
"49","2020","서울","1117000","서울중랑구","체육시설","체육관","중랑구민체육센터","1999.08.31","위탁","6302.26","3248","31","9931","15030480000","15030480000","232850000","4986870833","10043609167","40","2290609884","360361560","-1930248324"
"50","2020","서울","1117000","서울중랑구","문화시설","공립도서관","중랑구립정보도서관","1999.01.26","위탁","5106.36","3307.7","28","111924","12180884000","11446552000","140625000","3093750000","8352802000","40","1687162802","1565937","-1685596865"
"51","2020","서울","1117000","서울중랑구","체육시설","체육관","중랑문화체육관","2006.08.07","위탁","5075.04","6998.2","21","10129","15548000000","15213008170","301283229","4343499885","10869508285","40","1795915675","193159813","-1602755862"
"52","2020","서울","1118000","서울성북구","문화시설","공립도서관","성북정보도서관","2001.12.15","위탁","6667","2468","29","95096","13134000000","13134000000","55101312","900837885","12233162115","40","1222524771","8241675","-1214283096"
"53","2020","서울","1118000","서울성북구","기타시설","기타시설","성북구육아종합지원센터/부모지원센터(보문)","2016.05.24","위탁","555","1138","8","3280","10583000000","10583000000","93270052","311311822","10925501838","40","119287315","7549000","-111738315"
"54","2020","서울","1119000","서울강북구","체육시설","축구장","강북구민운동장","2000.07.22","위탁","172","12000","5","56966","13593000000","13593000000","339825000","6966412500","6626587500","40","242797870","105739440","-137058430"
"55","2020","서울","1119000","서울강북구","체육시설","체육관","강북웰빙스포츠센터","2005.01.31","위탁","6828.3","4539.6","31","147507","14480000000","14480000000","362000000","5792000000","8688000000","40","2411296240","510573610","-1900722630"
"56","2020","서울","1119000","서울강북구","문화시설","문화예술회관","강북문화예술회관","2001.10.31","위탁","11266","13345","37","56372","34090000000","34090000000","941000000","16281000000","21388000000","40","2805583441","152433310","-2653150131"
"57","2020","서울","1120000","서울도봉구","문화시설","박물관","둘리뮤지엄","2015.04.30","위탁","4151","5600","0","6139","17638000000","16851275590","421281889","2387264038","14464011552","40","1227579590","34716027","-1192863563"
"58","2020","서울","1121000","서울노원구","문화시설","공립도서관","노원정보도서관","2005.11.14","위탁","6526.8","2850","84","265284","16792000000","14337430910","359256893","5415884727","8921546183","40","961321225","5875990","-955445235"
"59","2020","서울","1121000","서울노원구","문화시설","문화예술회관","노원문화예술회관","2004.06.16","위탁","13167","3071","51","200000","24550000000","20280138700","518929565","8301514568","11978624132","40","3597367092","128859960","-3468507132"
"60","2020","서울","1121000","서울노원구","문화시설","청소년수련회관","노원수학문화관","2019.09.10","직영","2885","2626","16","27234","18087000000","16974195210","169917265","169917265","16804277945","40","1081242000","8995000","-1072247000"
"61","2020","서울","1121000","서울노원구","체육시설","기타체육시설","월계구민체육센터","2017.07.31","위탁","7999","261303","36","5163","22852968550","22852968550","571559129","1752910691","21100057859","40","1907088599","232610301","-1674478298"
"62","2020","서울","1122000","서울은평구","체육시설","체육관","은평구민체육센터","2003.09.01","위탁","8847","9988","47","21315","22613000000","16699521990","317326731","6333515415","10366006575","40","2058460000","634035540","-1424424460"
"63","2020","서울","1122000","서울은평구","체육시설","체육관","은평다목적체육관","2014.02.12","위탁","2954","5876","10","15320","27424000000","8563810600","214152584","2442615891","6121194709","40","1568000000","92352260","-1475647740"
"64","2020","서울","1122000","서울은평구","문화시설","문화예술회관","은평문화예술회관","1996.11.15","위탁","9151","16083","29","50079","17643000000","3034801000","75870025","1833525604","1201275396","40","2774623464","2659015000","-115608464"
"65","2020","서울","1122000","서울은평구","문화시설","박물관","은평역사한옥박물관","2014.10.07","직영","2901","6530","12","5754","12528000000","12276170060","306904251","3145768572","9130401488","40","1886852950","11107980","-1875744970"
"66","2020","서울","1123000","서울서대문구","기타시설","기타시설","서대문문화체육회관","1993.06.30","위탁","5947.41","11326","50","106020","24831000000","24831000000","407230737","8685386006","16145613994","40","2534000000","467000000","-2067000000"
"67","2020","서울","1123000","서울서대문구","문화시설","박물관","서대문자연사박물관","2003.07.10","직영","1998.84","10351","32","51303","23870000000","23870000000","108923957","2737236684","21132763316","60","3594000000","307000000","-3287000000"
"68","2020","서울","1125000","서울양천구","복지시설","종합사회복지관","신정종합사회복지관","2020.09.23","위탁","4794.6","1133.7","25","100568","18554000000","18554000000","463850000","463850000","18090150000","40","2370921000","81739000","-2289182000"
"69","2020","서울","1125000","서울양천구","문화시설","문화예술회관","양천문화회관","1998.01.12","위탁","12801","4658","15","260000","18590000000","18590000000","464750000","5577000000","13013000000","40","235987000","240744830","4757830"
"70","2020","서울","1126000","서울강서구","문화시설","박물관","허준박물관","2004.11.20","위탁","3934.61","5693","10","10387","14889100000","10048867000","73982009","873163614","9175703386","40","678706000","19080700","-659625300"
"71","2020","서울","1126000","서울강서구","체육시설","체육관","강서구민올림픽체육센터","2000.07.31","위탁","11357","3011","35","53843","17219000000","6088340500","156268067","3015068500","3073272000","40","2104144000","108943000","-1995201000"
"72","2020","서울","1126000","서울강서구","체육시설","체육관","마곡레포츠센터","2006.11.30","위탁","4079","20000","29","55606","13289450500","13289450500","333826378","4582145800","8707304700","40","2520769000","267090260","-2253678740"
"73","2020","서울","1126000","서울강서구","문화시설","미술관","겸재정선미술관","2008.11.30","위탁","3305.29","4065","10","13465","16788000000","16788000000","247738087","2939904103","13868175197","40","695285000","12566240","-682718760"
"74","2020","서울","1128000","서울금천구","문화시설","문화예술회관","금나래아트홀","2008.11.01","위탁","6261.92","6261.92","17","94379","18210000000","18210000000","455200000","4552000000","13658000000","40","470231968","15661900","-454570068"
"75","2020","서울","1128000","서울금천구","체육시설","기타체육시설","금나래문화체육센터","2020.03.20","위탁","8305","2627","26","13580","28700000000","24814078120","51695996","51695996","24762382124","40","837597436","114860820","-722736616"
"76","2020","서울","1128000","서울금천구","체육시설","기타체육시설","금천구민문화체육센터","2001.03.02","위탁","9115","5529","0","92833","21611160800","21611160800","482087432","8218748148","13392412652","40","1555784503","435009420","-1120775083"
"77","2020","서울","1130000","서울동작구","체육시설","기타체육시설","동작구민체육센터","2002.05.10","위탁","8650","4709","24","77552","22132000000","13242690358","137238773","2278889866","10963800492","40","2479445861","428618267","-2050827594"
"78","2020","서울","1130000","서울동작구","기타시설","기타시설","동작문화복지센터","1999.05.28","직영","10022","2897","14","272800","17458000000","17458000000","357183648","6376406024","11081593976","40","1033784970","28170270","-1005614700"
"79","2020","서울","1130000","서울동작구","문화시설","공립도서관","구립 김영삼도서관","2020.10.30","위탁","6492.72","1245","23","11742","31211000000","4595296000","114882400","248911866","4346384134","40","407640629","41783500","-365857129"
"80","2020","서울","1130000","서울동작구","체육시설","기타체육시설","사당종합체육관","2017.03.27","위탁","7102","3202","13","27392","22376000000","20715278839","517881971","1596802742","19118476097","40","1026634188","149862603","-876771585"
"81","2020","서울","1131000","서울관악구","문화시설","문화예술회관","관악문화관","2002.08.28","위탁","14279.89","7349","7","7456","31856018655","31856018655","653008679","10396183267","21459835388","40","163000000","6000000","-157000000"
"82","2020","서울","1131000","서울관악구","체육시설","체육관","관악구민종합체육센터","2000.09.08","위탁","1924","10357","39","5352","13805000000","11183917716","177806552","2919751276","8264166440","40","1808085928","46528660","-1761557268"
"83","2020","서울","1132000","서울서초구","문화시설","공립도서관","서초구립반포도서관","2013.03.12","위탁","3591.48","1320","21","174921","20412280000","19508023730","231974180","1836462259","17671561471","40","2040711000","16871000","-2023840000"
"84","2020","서울","1132000","서울서초구","문화시설","공립도서관","서초구립양재도서관","2019.11.23","위탁","2985","2205","14","126192","11795000000","11795000000","302000000","590000000","11205000000","40","1640455000","5001000","-1635454000"
"85","2020","서울","1132000","서울서초구","기타시설","기타시설","심산기념문화센터","2010.01.22","위탁","8415","26092","10","21793","17200000000","17200000000","286360669","2971106690","14246443310","60","1726974799","110720560","-1616254239"
"86","2020","서울","1132000","서울서초구","체육시설","체육관","서초종합체육관","2018.10.01","위탁","3167","20923","29","7000","25800000000","23201636210","580040905","821724615","22379911595","40","1176114000","292663000","-883451000"
"87","2020","서울","1133000","서울강남구","문화시설","청소년수련회관","역삼청소년수련관","2004.01.30","위탁","7048","1372","32","113797","16858143570","13902831220","358370340","5630449187","8272382033","40","2330132551","2445218428","115085877"
"88","2020","서울","1133000","서울강남구","문화시설","공립도서관","도곡정보문화도서관","2012.12.14","위탁","2930","2812","10","1128126","28009000000","27758009710","693950242","5609431122","22148578588","40","974977317","301020","-974676297"
"89","2020","서울","1133000","서울강남구","체육시설","체육관","강남스포츠문화센터","2005.03.01","위탁","1571","3304.5","44","87412","33595538000","20037926780","511218755","7811278217","12226648563","40","3137309469","1750655204","-1386654265"
"90","2020","서울","1133000","서울강남구","기타시설","기타시설","행복요양병원","2014.03.31","BTL","18607","6427","0","4500","53944727340","53944727340","1042300000","7035525000","46909202340","30","3880116480","0","-3880116480"
"91","2020","서울","1134000","서울송파구","체육시설","기타체육시설","송파구체육문화회관","2004.02.10","위탁","8983","4426","31","17435","15300000000","4038657308","9239052","264308097","3774349211","40","3169000000","182000000","-2987000000"
"92","2020","서울","1134000","서울송파구","문화시설","공립도서관","글마루도서관","2013.10.25","위탁","3696.58","3696.58","33","174718","11513000000","10018260190","250456504","1836681029","8181579161","40","1794507873","3564450","-1790943423"
"93","2020","서울","1135000","서울강동구","문화시설","문화예술회관","강동아트센터","2010.11.20","위탁","18065","20252","0","107488","57414660930","57414660930","1451204414","14241329591","43173331339","40","9225120241","10698750888","1473630647"
"94","2020","서울","1135000","서울강동구","체육시설","체육관","온조대왕문화체육관","2003.12.07","위탁","7952","6490","33","60000","21617000000","13664195000","108085000","1520590168","20096409832","40","3238836000","816376180","-2422459820"
"95","2020","부산","2600000","부산본청","체육시설","체육관","금정체육공원","2002.07.31","위탁","21075","7354","7","96807","41800000000","41800000000","1045000000","19855000000","21945000000","40","3546632051","2100382347","-1446249704"
"96","2020","부산","2600000","부산본청","체육시설","테니스장","금정체육공원","2002.07.31","위탁","7867","2630","4","35762","35600000000","35600000000","890000000","16020000000","19580000000","40","709326410","555493421","-153832989"
"97","2020","부산","2600000","부산본청","문화시설","미술관","현대미술관","2017.03.08","직영","15311.81","29900","52","76379","43000000000","40895392810","292848962","1748906607","39146486203","40","6378738380","149036540","-6229701840"
"98","2020","부산","2600000","부산본청","문화시설","공립도서관","부산도서관","2020.06.09","직영","16305","10381","51","80524","51985000000","51985000000","1247000000","1247000000","50738000000","40","1685723610","12380300","-1673343310"
"99","2020","부산","2600000","부산본청","체육시설","육상경기장","아시아드주경기장","2001.09.01","직영","103163","114098","59","255259","230612000000","230612000000","2286575440","42381647520","188230352480","40","7668354800","4757021730","-2911333070"
"100","2020","부산","2600000","부산본청","문화시설","박물관","복천박물관","1996.02.26","직영","7798","56334","29","18830","43447000000","43447000000","1086175000","26068200000","17378800000","40","2249016690","1764180","-2247252510"
"101","2020","부산","2600000","부산본청","체육시설","체육관","사직실내체육관","1985.08.28","직영","31041","25901","45","354435","22953000000","22953000000","304557997","10785282410","12167717590","40","4772136300","347010500","-4425125800"
"102","2020","부산","2600000","부산본청","체육시설","수영장","종합운동장실내수영장","1989.02.01","직영","18149","25411","31","111420","23090000000","23090000000","51051589","5633953090","17456046910","40","4254110300","261738870","-3992371430"
"103","2020","부산","2600000","부산본청","체육시설","요트장","요트경기장","1986.04.03","직영","14013","138561","19","240274","70826000000","70826000000","44483370","1441952120","69384047880","40","1826039230","2125937470","299898240"
"104","2020","부산","2600000","부산본청","체육시설","체육관","강서체육공원 체육관","2002.08.01","직영","21440","12236","43","101958","32931000000","32931000000","226380910","3965679430","28965340560","40","2309413940","446847280","-1862566660"
"105","2020","부산","2600000","부산본청","체육시설","체육관","기장체육관","2002.08.01","직영","21471","61135","20","13495","48010000000","48010000000","282330670","5199589910","42810410090","40","1779748870","10755820","-1768993050"
"106","2020","부산","2600000","부산본청","문화시설","문화예술회관","부산문화회관","1988.07.25","위탁","44742","48424","95","133250","44600000000","44600000000","916242833","32382637950","12217362050","40","29715100617","31381649206","1666548589"
"107","2020","부산","2600000","부산본청","문화시설","미술관","부산광역시립미술관","1998.03.20","직영","22826.53","27191.5","66","208908","42234784230","42234784230","36741500","23886916676","18347867554","40","7669265900","162900110","-7506365790"
"108","2020","부산","2600000","부산본청","문화시설","문화예술회관","영화의전당","2011.07.21","위탁","54335","32137","123","261599","167850000000","135915084180","3401854570","30741080371","105174003809","40","10776460698","11142548563","366087865"
"109","2020","부산","2600000","부산본청","체육시설","싸이클경기장","금정체육공원","2002.07.31","위탁","36542","19769","77","108436","75232000000","75232000000","1880800000","33854400000","41377600000","40","13477201795","4285376321","-9191825474"
"110","2020","부산","2613000","부산동구","체육시설","기타체육시설","동구국민체육문예센터","2017.08.24","위탁","5719","2818","62","8587","18500000000","13310192420","359734930","998264430","13211927990","40","1325122952","629787749","-695335203"
"111","2020","부산","2614000","부산영도구","체육시설","체육관","영도국민체육센터","2009.10.19","위탁","7890","26987","41","349818","11500000000","11187228960","279686961","3146228808","8041000152","40","1365335342","928458233","-436877109"
"112","2020","부산","2614000","부산영도구","문화시설","문화예술회관","영도문화예술회관","2009.10.19","직영","3538","26987","21","6137","13444313450","13444313450","152193130","2981035713","10463277737","40","3010935260","46891810","-2964043450"
"113","2020","부산","2615000","부산부산진구","체육시설","기타체육시설","부산진구 국민체육센터","2017.07.14","위탁","6147","3500","31","12315","13637335270","13637335270","332897156","1150670829","12486664441","40","139834000","0","-139834000"
"114","2020","부산","2616000","부산동래구","문화시설","문화예술회관","동래문화회관","1999.10.22","직영","5539.51","10957","24","18371","12691314000","12691314000","96477895","1254636682","11436677318","40","1017266840","51911190","-965355650"
"115","2020","부산","2616000","부산동래구","체육시설","체육관","동래구국민체육센터","2014.06.26","위탁","4869","1822","28","156631","14127000000","14127000000","216926559","1446465741","12680534259","40","233635940","3633730","-230002210"
"116","2020","부산","2617000","부산남구","체육시설","빙상장","남구실내빙상장","2018.04.28","직영","3606","83122","13","16842","11000000000","10871599040","281159999","562399047","10309199993","40","802582000","293612000","-508970000"
"117","2020","부산","2617000","부산남구","체육시설","기타체육시설","남구국민체육센터","2010.01.15","직영","5559","10900","48","26327","11105710720","11105710720","281691948","2936644219","8169066501","40","2152687000","668078000","-1484609000"
"118","2020","부산","2617000","부산남구","체육시설","기타체육시설","분포문화체육센터","2018.03.16","직영","731.57","10052","12","2917","11933704540","11933704540","245172635","694655799","11239048741","40","421683000","53068000","-368615000"
"119","2020","부산","2618000","부산북구","기타시설","기타시설","부산북구빙상센터","2005.07.13","직영","8295.71","33402","19","118000","23100000000","23100000000","502503139","7537547084","15562452916","40","715522520","143855590","-571666930"
"120","2020","부산","2619000","부산해운대구","문화시설","공립도서관","해운대도서관","2010.02.12","위탁","8555","4970.4","40","412000","14761439000","14761439000","369035975","4028642727","10732796273","40","384154925","3261800","-380893125"
"121","2020","부산","2619000","부산해운대구","기타시설","기타시설","해운대구문화복합센터","2013.10.30","직영","8263.84","3965","4","54376","12509281400","12509281400","312732035","2241246251","10268035149","40","738008000","43586856","-694421144"
"122","2020","부산","2619000","부산해운대구","문화시설","문화예술회관","해운대문화회관","2006.09.28","직영","6514.75","3686.56","22","36617","11425266520","11425266520","230581446","3201194932","8224071588","50","977350950","101129430","-876221520"
"123","2020","부산","2620000","부산사하구","체육시설","체육관","사하구 국민체육센터","2006.04.07","위탁","7251","3656","54","196119","13700000000","13700000000","242196351","3552213145","10147786855","40","1402415000","1177713000","-224702000"
"124","2020","부산","2620000","부산사하구","문화시설","문화예술회관","을숙도문화회관","2002.10.05","직영","10273","33058","19","17904","23182342000","23182342000","97851121","1744260018","21438081982","40","3135535420","57459710","-3078075710"
"125","2020","부산","2620000","부산사하구","체육시설","체육관","서부산권 장애인스포츠센터","2018.10.31","위탁","4007","11107","37","64317","13200000000","13200000000","172811211","345622422","12854377578","40","1109162000","1082326000","-26836000"
"126","2020","부산","2621000","부산금정구","문화시설","문화예술회관","금정문화회관","2000.03.31","직영","16603","15922.5","23","53738","27660000000","27660000000","691500000","14521500000","13138500000","40","9347347930","242563270","-9104784660"
"127","2020","부산","2622000","부산강서구","체육시설","체육관","강서구 국민체육센터","2013.02.06","위탁","5111","7471","22","13656","15530000000","15530000000","388250000","3073645833","12456354167","40","668544475","682014165","13469690"
"128","2020","부산","2623000","부산연제구","체육시설","기타체육시설","연제구국민체육센터","2014.02.21","직영","2004.47","17286","0","12238","14571175350","14081374960","352035457","2493541167","11587833793","40","1169433140","1556691820","387258680"
"129","2020","부산","2623000","부산연제구","복지시설","종합사회복지관","거제종합사회복지관","2012.12.11","위탁","3656.29","2297.3","17","234642","10609000000","10402477080","152627021","1081108065","9321369015","40","1591108000","1591108000","0"
"130","2020","부산","2624000","부산수영구","체육시설","체육관","수영구 국민체육센터","2019.06.18","위탁","4995.5","9957.5","61","23952","24185291000","18224630850","455615771","949199522","17275431328","40","279290430","0","-279290430"
"131","2020","부산","2625000","부산사상구","기타시설","기타시설","사상구 다누림센터","2012.03.13","위탁","18019.76","6520.1","118","183868","28652000000","28652000000","579728682","4737426012","23914573988","40","6203000000","2661000000","-3542000000"
"132","2020","부산","2671000","부산기장군","체육시설","체육관","국민체육공원 월드컵빌리지","2012.08.30","위탁","5085","249291","13","49280","129894000000","23212449390","241961826","2102823878","21109625512","40","1502847970","149628300","-1353219670"
"133","2020","대구","2700000","대구본청","문화시설","문화예술회관","대구콘서트하우스","1975.10.05","위탁","26793","10330","23","20964","54880000000","34489634570","488921059","18263246872","16226387698","40","8041191000","598652000","-7442539000"
"134","2020","대구","2700000","대구본청","문화시설","문화예술회관","대구문화예술회관","1990.05.21","직영","24124","66100","105","1354018","42200000000","42200000000","499216907","8527265612","33672734388","40","7739811414","230783000","-7509028414"
