"No","회계연도","지역명","자치단체코드","자치단체명","시설유형","시설구분","시설명","건립일","운영방식","건물면적","토지면적","관리인력","연간이용인원","건립비용","취득가액","감가상각액","감가상각누계액","장부가액","내용연수","비용","수익","순수익"
"14","2018","서울","1100000","서울본청","문화시설","문화예술회관","동대문디자인플라자","2013.11.20","위탁","86574","62108","40","10604794","421222432000","384332033793","10127668456","29863637755","354468396038","40","14362327000","15047395000","685068000"
"15","2018","서울","1100000","서울본청","문화시설","청소년수련회관","노원청소년수련관","1997.06.30","위탁","8246.15","3560","77","545701","39443023000","39443023000","87595260","1353389291","38089633709","40","5191568005","6200318471","1008750466"
"16","2018","서울","1100000","서울본청","문화시설","청소년수련회관","마포청소년수련관","2008.10.01","위탁","1113.89","2286.25","37","782343","9957000000","409324570","0","0","409324570","0","4548519821","4943469545","394949724"
"17","2018","서울","1100000","서울본청","문화시설","과학관","서울시립과학관","2016.06.30","직영","12330.81","25875.6","66","213190","42349000000","42349000000","2222987322","5109864051","37239135949","40","3351365147","334800510","-3016564637"
"18","2018","서울","1111000","서울종로구","체육시설","체육관","종로문화체육센터","2007.04.01","위탁","6756","3069","34","696048","19534513940","19534513940","384690998","4584234393","14950279547","40","2559921920","2349537570","-210384350"
"19","2018","서울","1111000","서울종로구","기타시설","기타시설","종로구민회관","2000.01.31","위탁","11262","3974","37","786692","24647000000","24119086890","389696762","6244945156","17874141734","40","3011391350","2374815490","-636575860"
"20","2018","서울","1112000","서울중구","기타시설","기타시설","중구구민회관","1990.06.05","위탁","6886.79","5224.3","12","54300","14163382449","14163382449","81634413","1602021185","12561361264","40","851174000","532856490","-318317510"
"21","2018","서울","1112000","서울중구","문화시설","문화예술회관","충무아트센터","2005.02.04","위탁","25994.98","6512.55","46","447855","46352278240","34638991339","516656596","6698526826","27940464513","40","7946478944","8254400111","307921167"
"22","2018","서울","1112000","서울중구","체육시설","체육관","충무아트홀 스포츠센터","2005.02.04","위탁","12520.32","9172.6","35","1792363","18932620690","14148320406","353708010","3021376519","11126943887","40","3658000000","4431000000","773000000"
"23","2018","서울","1112000","서울중구","체육시설","체육관","회현체육센터","2009.05.01","위탁","4829.24","2693.7","21","422074","15604000000","14364633880","359115847","2462966725","11901667155","40","1500000000","1305000000","-195000000"
"24","2018","서울","1113000","서울용산구","복지시설","종합사회복지관","갈월종합사회복지관","2001.09.01","위탁","6358.64","1627.63","34","519868","12592000000","12592000000","251760250","4279924250","8312075750","40","2690143211","2721712439","31569228"
"25","2018","서울","1113000","서울용산구","문화시설","청소년수련회관","용산청소년수련관","2006.06.15","위탁","6497","1333","32","62620","14000000000","14000000000","350000000","3850000000","10150000000","40","2461823625","2310028270","-151795355"
"26","2018","서울","1113000","서울용산구","문화시설","문화예술회관","용산아트홀","2010.07.01","직영","8519","13497","8","120000","27048000000","27048000000","676200000","5409600000","21638400000","40","1022813060","285132580","-737680480"
"27","2018","서울","1113000","서울용산구","체육시설","체육관","용산구문화체육센터","2005.08.10","위탁","5919.42","1272.9","25","460000","14853000000","14853000000","371325000","4827225000","10025775000","40","1861833978","1575846380","-285987598"
"28","2018","서울","1114000","서울성동구","기타시설","기타시설","성수문화복지회관","2012.09.14","위탁","9726","2204","20","605500","23579589690","23579589690","589489742","3536938454","20042651236","40","1033996125","336330775","-697665350"
"29","2018","서울","1114000","서울성동구","문화시설","공립도서관","성동구립도서관","1999.04.23","위탁","5692","1894","28","1418541","12148000000","12148000000","303700000","5770300000","6377700000","40","2269707153","246569336","-2023137817"
"30","2018","서울","1115000","서울광진구","문화시설","공립도서관","광진정보도서관","2000.11.10","위탁","7283.1","3499.8","27","1554970","19485000000","10539807229","69980228","1268941617","9270865612","40","2140905536","90660019","-2050245517"
"31","2018","서울","1115000","서울광진구","문화시설","문화예술회관","광진문화예술회관","2005.03.01","위탁","18860","5931","26","770241","38273000000","34030450760","29484153","2785181347","31245269413","40","3392370267","3934930787","542560520"
"32","2018","서울","1115000","서울광진구","체육시설","체육관","광진구민체육센터","2006.06.30","위탁","6623","10921","27","1017952","27049000000","25420222140","470049362","5879724999","19540497141","40","4140639694","461208752","-3679430942"
"33","2018","서울","1115000","서울광진구","체육시설","체육관","중곡문화체육센터","2008.10.28","위탁","8176","3690","25","688174","20452000000","16499838790","412521239","4227331909","12272506881","40","3062451452","2640231054","-422220398"
"34","2018","서울","1116000","서울동대문구","복지시설","종합사회복지관","동대문종합사회복지관","2000.07.26","위탁","7464","1845","50","562360","12728000000","12728000000","249458453","4521411838","8206588162","40","4403824344","5078808605","674984261"
"35","2018","서울","1116000","서울동대문구","기타시설","기타시설","서울한방진흥센터","2017.08.15","직영","1651.36","2789.5","20","52921","46525000000","46525000000","547855659","665947156","45859052844","40","1066502000","88466000","-978036000"
"36","2018","서울","1116000","서울동대문구","체육시설","체육관","동대문구체육관","2004.09.08","위탁","5742.69","5746","10","493997","11438000000","11438000000","285950000","4003300000","7434700000","40","739506350","486937000","-252569350"
"37","2018","서울","1116000","서울동대문구","기타시설","기타시설","용두문화복지센터","2018.06.25","위탁","3629.98","1044.6","7","2000","23131000000","23131000000","152087898","152087898","22978912102","40","162349000","17919000","-144430000"
"38","2018","서울","1116000","서울동대문구","문화시설","공립도서관","답십리도서관","2014.04.03","위탁","3142.69","883.6","18","505849","11519000000","11519000000","287975000","1151900000","10367100000","40","971567221","176008330","-795558891"
"39","2018","서울","1117000","서울중랑구","체육시설","체육관","중랑문화체육관","2006.08.07","위탁","5075.04","6998.2","25","581724","15548000000","15213008170","301283229","3740933427","11472074743","40","2134194600","1346087000","-788107600"
"40","2018","서울","1117000","서울중랑구","문화시설","공립도서관","중랑구립정보도서관","1999.01.26","위탁","5106.36","3307.7","47","1531490","12180884000","5625000000","140625000","2812500000","2812500000","40","1748070000","186497000","-1561573000"
"41","2018","서울","1117000","서울중랑구","체육시설","체육관","중랑구민체육센터","1999.08.31","위탁","6302.26","3248","34","1100430","15030480000","15030480000","232850000","4521170833","10509309167","40","3284524000","2850356000","-434168000"
"42","2018","서울","1118000","서울성북구","문화시설","공립도서관","성북정보도서관","2001.12.15","위탁","6667","2468","28","274526","13134000000","1970788260","85686924","837589686","12296410314","40","2154101000","56136000","-2097965000"
"43","2018","서울","1118000","서울성북구","기타시설","기타시설","성북구육아종합지원센터(보문)","2016.05.24","직영","555.32","1138.8","10","9173","10583000000","756040000","19895789","37802000","10545198000","40","107000000","21000000","-86000000"
"44","2018","서울","1119000","서울강북구","문화시설","문화예술회관","강북문화예술회관","2001.11.01","위탁","11570","13478","43","61102","34090000000","23173962340","582341835","9925685584","13248276756","40","2711035376","1465229009","-1245806367"
"45","2018","서울","1119000","서울강북구","체육시설","체육관","강북웰빙스포츠센터","2005.01.31","위탁","6828.3","4539.6","36","965414","14480000000","14480000000","362000000","5068000000","9412000000","40","3163345804","2181828340","-981517464"
"46","2018","서울","1119000","서울강북구","체육시설","축구장","강북구민운동장","2000.07.22","위탁","172","12000","5","146514","13593000000","13593000000","339825000","6286762500","7306237500","40","261663834","193361520","-68302314"
"47","2018","서울","1120000","서울도봉구","문화시설","박물관","둘리뮤지엄","2015.04.30","위탁","4151","5600","18","83483","17638000000","16851275590","421281889","1544700260","15306575330","40","1143000000","288502000","-854498000"
"48","2018","서울","1121000","서울노원구","문화시설","문화예술회관","노원문화예술회관","2004.06.16","위탁","13167","3071","36","200000","24550000000","24550000000","518929565","7291419978","17258580022","40","2786853971","715236590","-2071617381"
"49","2018","서울","1121000","서울노원구","체육시설","기타체육시설","월계구민체육센터","2017.07.31","위탁","7999","261303","0","24040","22681950010","22681950010","567048750","614302812","22067647198","40","2720344000","2479679000","-240665000"
"50","2018","서울","1121000","서울노원구","문화시설","공립도서관","노원정보도서관","2005.11.14","위탁","6526.8","2850","0","2250000","16792000000","14337430910","359256893","4697370941","9640059969","40","920196341","69783980","-850412361"
"51","2018","서울","1122000","서울은평구","문화시설","박물관","은평역사한옥박물관","2014.10.07","직영","2901","6530","18","64268","12528000000","12276170060","306904251","1918151568","10358018492","40","843073810","70406000","-772667810"
"52","2018","서울","1122000","서울은평구","문화시설","문화예술회관","은평문화예술회관","1996.11.15","위탁","9151","16083","29","208420","17643000000","3034801000","75870025","1681785554","1353015446","40","3423226072","470891613","-2952334459"
"53","2018","서울","1122000","서울은평구","체육시설","체육관","은평구민체육센터","2003.09.01","위탁","8847","9988","47","83555","22613000000","16699521990","317326731","5064208491","11635313499","40","2706551210","2902456058","195904848"
"54","2018","서울","1122000","서울은평구","체육시설","체육관","은평다목적체육관","2014.02.12","위탁","2954","5876","10","22870","27424000000","8563810600","214152584","1586005555","25837994445","40","752793600","322575062","-430218538"
"55","2018","서울","1123000","서울서대문구","기타시설","기타시설","서대문문화체육회관","1993.06.30","위탁","5947.41","11326","50","793847","24831000000","24830989622","752872272","7468035818","17362953804","40","3291000000","1738000000","-1553000000"
"56","2018","서울","1123000","서울서대문구","문화시설","박물관","서대문자연사박물관","2003.07.10","직영","1998.84","10351","34","356179","23870000000","5493214570","66093110","2557578924","2935635646","60","3308000000","1769000000","-1539000000"
"57","2018","서울","1124000","서울마포구","문화시설","공립도서관","마포중앙도서관","2017.10.27","직영","20229.36","10754","47","1135387","39945350230","39945350230","998633755","1414731153","38530619077","40","4291980410","1367395640","-2924584770"
"58","2018","서울","1124000","서울마포구","기타시설","기타시설","마포아트센터","2002.04.26","위탁","19756","8388","72","140960","31420188040","31420188040","82478649","16480565998","14939622042","40","8469767785","8440335688","-29432097"
"59","2018","서울","1124000","서울마포구","체육시설","체육관","마포구민체육센터","2015.10.30","위탁","7390","3554","26","133532","16541897970","16541897970","414945866","1273502891","15268395079","40","1917566416","1699926392","-217640024"
"60","2018","서울","1125000","서울양천구","문화시설","문화예술회관","양천문화회관","1998.01.12","직영","12801","4658","13","260000","18590000000","18590000000","464750000","4647500000","13942500000","40","923556230","238510000","-685046230"
"61","2018","서울","1126000","서울강서구","체육시설","체육관","강서구민올림픽체육센터","2000.07.31","위탁","11357","3011","37","72249","17219000000","5936194800","149245958","2702532366","3233662434","40","3533648000","2280700830","-1252947170"
"62","2018","서울","1126000","서울강서구","문화시설","박물관","허준박물관","2004.11.20","위탁","1793.95","5693","10","70937","14889100000","10048867000","73982009","725199596","9323667404","40","637164000","70777770","-566386230"
"63","2018","서울","1126000","서울강서구","문화시설","미술관","겸재정선미술관","2008.11.30","위탁","880.57","4065","10","61719","16788000000","16757029300","246026914","2444427929","14312601371","40","611575650","62725120","-548850530"
"64","2018","서울","1126000","서울강서구","체육시설","체육관","마곡레포츠센터","2006.11.30","위탁","4079","20000","26","73182","13289450500","13289450500","333826378","3914493044","9374957456","40","2324639000","1754419460","-570219540"
"65","2018","서울","1128000","서울금천구","체육시설","기타체육시설","금천구민문화체육센터","2001.03.12","위탁","9115.58","5529","26","92833","20479427100","20479427100","418219078","6691505248","13787921852","40","2654944186","2188581850","-466362336"
"66","2018","서울","1128000","서울금천구","문화시설","문화예술회관","금나래아트홀","2008.11.01","위탁","6261.92","6261.92","17","94379","18210000000","18210000000","455250000","4097250000","14112750000","40","217585882","52433298","-165152584"
"67","2018","서울","1129000","서울영등포구","체육시설","체육관","영등포제1스포츠센터","2004.09.01","위탁","9169","19782","20","42170","20424000000","20424000000","510600000","7659000000","12765000000","40","2348158745","1403155180","-945003565"
"68","2018","서울","1129000","서울영등포구","기타시설","기타시설","영등포구민회관","1992.12.29","위탁","3290","7075","15","57053","24631493682","24631493682","924288410","12353105617","12278388065","40","1014068000","2572352096","1558284096"
"69","2018","서울","1129000","서울영등포구","체육시설","체육관","영등포제2스포츠센터","2014.08.01","위탁","6674.19","1506.9","18","70539","22104710300","22104710300","552617757","2486779906","19617930394","40","2852422000","3188324990","335902990"
"70","2018","서울","1130000","서울동작구","체육시설","기타체육시설","동작구민체육센터","2002.05.10","위탁","8650","4709","24","98812","22132000000","22132000000","137238773","2004412320","20127587680","40","4076875610","4704853549","627977939"
"71","2018","서울","1130000","서울동작구","기타시설","기타시설","동작문화복지센터","1999.05.28","직영","10022","2897","14","833000","17458000000","17458000000","357183648","6376406024","11081593976","40","965872550","74278870","-891593680"
"72","2018","서울","1130000","서울동작구","체육시설","기타체육시설","사당종합체육관","2017.03.27","위탁","7102","3202","13","30863","22376000000","22376000000","517881970","561038800","21814961200","40","1729552233","1585134728","-144417505"
"73","2018","서울","1131000","서울관악구","체육시설","체육관","관악구민종합체육센터","2000.09.08","위탁","1924","10357","39","102282","13805000000","11137017716","222955025","2542780914","8594236802","40","2974167254","2739110330","-235056924"
"74","2018","서울","1131000","서울관악구","문화시설","문화예술회관","관악문화관","2002.08.28","위탁","14279.89","7349","44","661185","31460218345","31460218345","648534071","9089454790","22370763555","40","4839401759","135178445","-4704223314"
"75","2018","서울","1132000","서울서초구","문화시설","공립도서관","서초구립반포도서관","2013.03.12","위탁","3591.48","1320","19","884613","20412280000","19508023730","231974180","1372513899","18135509831","40","1452825000","58012000","-1394813000"
"76","2018","서울","1132000","서울서초구","기타시설","기타시설","심산기념문화센터","2010.01.22","위탁","8415","26092","10","209940","17200000000","17200000000","430000000","3117500000","14082500000","40","1846528405","831670790","-1014857615"
"77","2018","서울","1133000","서울강남구","체육시설","체육관","강남스포츠문화센터","2005.03.01","위탁","1571","3304.5","44","59391","33595538000","20037926780","511218755","6788840707","13249086073","40","3354460111","2102609060","-1251851051"
"78","2018","서울","1133000","서울강남구","문화시설","공립도서관","도곡정보문화도서관","2012.12.14","위탁","2930","2812","10","1228240","28009000000","27758009710","693950242","4221530638","23536479072","40","881052008","9897708","-871154300"
"79","2018","서울","1133000","서울강남구","문화시설","청소년수련회관","역삼청소년수련관","2004.01.30","위탁","7048","1372","32","334707","16858143570","13902831220","358370340","4913708507","8989122713","40","2935548834","3112719423","177170589"
"80","2018","서울","1134000","서울송파구","문화시설","공립도서관","글마루도서관","2013.10.25","위탁","3696.58","3696.58","27","1027077","11513000000","10018260190","250456504","1335768021","8682492169","40","2010886000","82544000","-1928342000"
"81","2018","서울","1134000","서울송파구","체육시설","기타체육시설","송파구체육문화회관","2004.02.10","위탁","8983","4426","37","1000000","15300000000","15300000000","10449995","236590941","15063409059","40","4455534934","4293744794","-161790140"
"82","2018","서울","1135000","서울강동구","문화시설","문화예술회관","강동아트센터","2010.11.20","직영","18065","20252","29","139534","57375000000","55108735550","1374414638","11338920763","43769814787","40","4219206000","435277585","-3783928415"
"83","2018","부산","2600000","부산본청","체육시설","체육관","사직실내체육관","1985.08.28","직영","31041","25901","20","818653","22953000000","22953000000","574000000","8299000000","14654000000","40","2424352400","645775000","-1778577400"
"84","2018","부산","2600000","부산본청","체육시설","수영장","종합운동장실내수영장","1989.02.01","직영","18149","25411","32","731081","23090000000","23090000000","184908632","5531849913","17558150087","40","3222881240","1924686000","-1298195240"
"85","2018","부산","2600000","부산본청","체육시설","요트장","요트경기장","1986.04.03","직영","14013","138561","36","338769","70826000000","70826000000","44483371","1352985386","69473014614","40","2979297610","2128867300","-850430310"
"86","2018","부산","2600000","부산본청","체육시설","체육관","강서체육공원 체육관","2002.08.01","직영","21440","12236","25","1252128","32931000000","32931000000","226380912","3512917611","29418082389","40","3235732590","814359250","-2421373340"
"87","2018","부산","2600000","부산본청","체육시설","체육관","기장체육관","2002.08.01","직영","21471","61135","20","108312","48010000000","48010000000","282330674","4634928565","433750714358","40","1152675350","115578410","-1037096940"
"88","2018","부산","2600000","부산본청","문화시설","문화예술회관","부산문화회관","1988.07.25","위탁","44009","48424","60","278555","44600000000","44600000000","870697742","30595697375","14004302625","40","13277540949","3158635759","-10118905190"
"89","2018","부산","2600000","부산본청","문화시설","미술관","부산광역시립미술관","1998.03.20","직영","22826.53","27191.5","49","484834","42073000000","42072564850","1051825000","22088000000","17789285614","40","6352899000","163318000","-6189581000"
"90","2018","부산","2600000","부산본청","문화시설","문화예술회관","영화의전당","2011.09.28","위탁","54335","32137","56","908481","167850000000","167850000000","3401854570","20535516661","147314483339","40","7230210968","4565090126","-2665120842"
"91","2018","부산","2600000","부산본청","체육시설","싸이클경기장","금정체육공원","2002.07.31","위탁","36542","19769","82","337101","75232000000","75232000000","1880000000","31972000000","43260000000","40","25218295406","26561216997","1342921591"
"92","2018","부산","2600000","부산본청","체육시설","체육관","금정체육공원","2002.07.31","위탁","21075","7354","8","370747","41800000000","41800000000","1045000000","17765000000","24035000000","40","5763831663","2668996000","-3094835663"
"93","2018","부산","2600000","부산본청","체육시설","테니스장","금정체육공원","2002.07.31","위탁","7867","2630","5","57843","35600000000","35600000000","890000000","15130000000","20470000000","40","1343235740","604987000","-738248740"
"94","2018","부산","2600000","부산본청","문화시설","미술관","현대미술관","2017.03.08","직영","15312","29900","25","281385","43000000000","39633980150","437632010","1163682694","38470297456","40","2795200530","20496830","-2774703700"
"95","2018","부산","2600000","부산본청","체육시설","육상경기장","아시아드주경기장","2001.09.01","직영","103163","114098","70","321044","230612000000","230612000000","5765000000","27386000000","203226000000","40","4310591420","4321492000","10900580"
"96","2018","부산","2600000","부산본청","문화시설","박물관","복천박물관","1996.02.26","직영","7798","56334","24","169135","43447000000","43447000000","33427625","774033738","42672966262","40","3243573840","4049060","-3239524780"
"97","2018","부산","2613000","부산동구","체육시설","기타체육시설","동구국민체육문예센터","2017.08.24","직영","5719","2818","30","3281","18500000000","13310192420","332754810","471402647","12838789773","40","1843836150","1749115000","-94721150"
"98","2018","부산","2614000","부산영도구","체육시설","체육관","영도국민체육센터","2009.01.02","위탁","7890","26987","68","750612","11500000000","11500000000","287500000","2587500000","8912500000","40","2000000","1997414750","1995414750"
"99","2018","부산","2614000","부산영도구","문화시설","문화예술회관","영도문화예술회관","2009.10.19","직영","3538","26987","21","37435","10500000000","10500000000","262500000","2362500000","8137500000","40","1061000000","102000000","-959000000"
"100","2018","부산","2615000","부산부산진구","체육시설","기타체육시설","부산진구 국민체육센터","2017.07.14","위탁","3704","5809","25","20000","13637335270","13637335270","332897156","484876517","13152458753","25","46142400","32436866","-13705534"
"101","2018","부산","2616000","부산동래구","체육시설","체육관","동래구국민체육센터","2014.06.26","위탁","4869","1822","33","430839","14127000000","13019885480","216926559","1012612623","12007272857","40","35192000","146009350","110817350"
"102","2018","부산","2616000","부산동래구","문화시설","문화예술회관","동래문화회관","1999.10.22","직영","5539.51","10957","24","107133","12691314000","3044632323","64639155","1093519632","1951112691","40","889005138","127907360","-761097778"
"103","2018","부산","2617000","부산남구","체육시설","기타체육시설","남구국민체육센터","2010.01.15","직영","5559","10900","77","65911","10959069730","10959069730","276803915","2378148356","8580921374","40","3510709000","3142843000","-367866000"
"104","2018","부산","2617000","부산남구","체육시설","기타체육시설","분포문화체육센터","2018.03.16","직영","731.57","10052","13","5379","11933704540","11933704540","204310529","204310529","11729394011","40","427575000","281734000","-145841000"
"105","2018","부산","2617000","부산남구","체육시설","빙상장","남구실내빙상장","2018.04.28","직영","3606","83122","19","33988","11000000000","10774391260","179573187","179573187","10594818073","40","976232000","512128000","-464104000"
"106","2018","부산","2618000","부산북구","기타시설","기타시설","부산북구빙상센터","2005.07.13","직영","8295.71","33402","21","239297","23100000000","23100000000","514759313","7035043945","16064956055","40","3036000000","1721215000","-1314785000"
"107","2018","부산","2619000","부산해운대구","문화시설","문화예술회관","해운대문화회관","2007.03.30","직영","6514.75","3686.56","22","150000","11108238020","11108238020","222164760","2740032040","8368205980","50","1287799120","375387010","-912412110"
"108","2018","부산","2619000","부산해운대구","문화시설","공립도서관","해운대도서관","2010.02.12","위탁","8555","4970.4","33","2165444","14761439000","14761439000","369035975","3290570777","11470868223","40","379846400","3261600","-376584800"
"109","2018","부산","2619000","부산해운대구","기타시설","기타시설","해운대구문화복합센터","2013.10.30","직영","8263.84","3965","5","210380","12509281400","12509281400","152191312","1107615602","11401665798","40","626220420","76672990","-549547430"
"110","2018","부산","2620000","부산사하구","문화시설","문화예술회관","을숙도문화회관","2002.10.05","직영","10273","33058","18","96511","23182342000","23182342000","97851120","1548557776","21633784224","40","2304739750","236263180","-2068476570"
"111","2018","부산","2620000","부산사하구","체육시설","체육관","사하구 국민체육센터","2006.04.07","위탁","7251","3656","61","935000","13700000000","13700000000","242196351","3067820443","10632179557","40","2387320000","2272031000","-115289000"
"112","2018","부산","2621000","부산금정구","문화시설","문화예술회관","금정문화회관","2000.03.31","직영","16603","15922.5","21","107477","27660000000","27660000000","1317143000","13138500000","14521500000","40","2733081920","599833040","-2133248880"
"113","2018","부산","2622000","부산강서구","체육시설","체육관","강서구 국민체육센터","2013.02.06","위탁","5111","7471","28","38860","15530000000","15530000000","388250000","2297145833","13232854167","40","979042000","881013991","-98028009"
"114","2018","부산","2623000","부산연제구","복지시설","종합사회복지관","거제종합사회복지관","2012.12.11","위탁","3656.29","2297.3","17","241119","10609000000","10609000000","152627021","928481044","9680518956","40","1703899387","1988482184","284582797"
"115","2018","부산","2623000","부산연제구","체육시설","기타체육시설","연제구국민체육센터","2013.09.05","직영","7693.74","17286","6","324033","14517175360","14517175360","354513154","1802065212","12715110148","40","1783496000","1575995000","-207501000"
"116","2018","부산","2625000","부산사상구","기타시설","기타시설","사상구 다누림센터","2012.03.13","위탁","18019.76","6520.1","123","623784","28652000000","28652000000","580477282","3578655864","25073344136","40","5438000000","2937000000","-2501000000"
"117","2018","부산","2671000","부산기장군","체육시설","체육관","국민체육공원 월드컵빌리지","2012.08.30","위탁","5085","249291","8","302718","129894000000","23212449390","261012311","1599849741","21612599649","40","2048179300","996380230","-1051799070"
"118","2018","대구","2700000","대구본청","문화시설","미술관","대구미술관","2010.03.19","직영","21701","71202","59","288596","67569000000","55654911831","1391372796","11130982366","44523929465","40","7328411986","65381899","-7263030087"
"119","2018","대구","2700000","대구본청","문화시설","문화예술회관","대구문화예술회관","1990.05.21","직영","24124","66100","88","519471","26200000000","26200000000","423645679","7582383058","18617616942","40","6770197609","713547000","-6056650609"
"120","2018","대구","2700000","대구본청","문화시설","박물관","DTC섬유박물관","2015.05.29","위탁","49667","13732","14","61347","113068000000","113068000000","4290302656","17983256637","95084743363","40","1141206222","132607341","-1008598881"
"121","2018","대구","2700000","대구본청","체육시설","사격장","대구사격장","2008.10.27","위탁","17021","191300","24","250000","49553000000","44281160110","1107029002","11254794853","33026365257","40","2597324000","1181645525","-1415678475"
"122","2018","대구","2700000","대구본청","문화시설","문화예술회관","대구콘서트하우스","1975.10.05","직영","26794","10331","22","125335","54880000000","54880000000","481517926","17284447404","37595552596","40","6647245250","837948000","-5809297250"
"123","2018","대구","2700000","대구본청","체육시설","육상경기장","대구육상진흥센터","2013.12.03","직영","21577","27040","16","85000","72500000000","72500000000","1521544620","7734518485","64765481515","40","700607070","166285500","-534321570"
"124","2018","대구","2700000","대구본청","문화시설","문화예술회관","대구오페라하우스","2003.08.07","위탁","17269","8659","32","69789","44000000000","44000000000","234235531","3592199216","40407800784","40","10156947614","1046751001","-9110196613"
"125","2018","대구","2700000","대구본청","문화시설","과학관","대구광역시어린이회관","1983.11.15","직영","9021","145883.3","39","1061029","36920254019","36920254019","39047816","913471790","36006782229","40","2870385000","158719000","-2711666000"
"126","2018","대구","2700000","대구본청","체육시설","야구장","대구삼성라이온즈파크","2016.02.25","위탁","150868","46943","40","804629","166600000000","166600000000","3036748025","8857181740","157742818260","40","6550000000","6700800000","150800000"
"127","2018","대구","2700000","대구본청","체육시설","육상경기장","대구스타디움","2001.06.28","직영","139771","249974","49","500000","283600000000","283600000000","1835323181","32116800835","251483199165","40","5651000000","793055000","-4857945000"
"128","2018","대구","2711000","대구중구","문화시설","문화예술회관","봉산문화회관","2004.07.09","직영","6390","3273","14","100236","18055018990","18055018990","451375474","6093568909","11961450081","40","1800312660","364495756","-1435816904"
"129","2018","대구","2712000","대구동구","문화시설","문화예술회관","아양아트센터","2004.05.04","위탁","11978","25057","26","202000","33930000000","28228111250","649092528","6443267624","21784843626","40","7610333111","9606428803","1996095692"
"130","2018","대구","2713000","대구서구","문화시설","문화예술회관","대구광역시 서구문화회관","1998.03.05","직영","5834.35","8538","14","123000","12103157030","11658909910","290992743","4648020988","7010888922","40","1759580460","199876078","-1559704382"
"131","2018","대구","2714000","대구남구","복지시설","종합사회복지관","대명사회복지관","2018.06.26","위탁","2488.09","1117.4","14","300","11432872500","11371975610","16093141","16093141","11355882469","40","528609570","0","-528609570"
"132","2018","대구","2715000","대구북구","체육시설","체육관","대불스포츠센터","2015.10.01","위탁","3310","3504","16","18090","14500000000","14500000000","330855009","992565027","13507434973","40","754863936","483139008","-271724928"
"133","2018","대구","2715000","대구북구","문화시설","문화예술회관","어울아트센터","1999.10.09","위탁","7931","11000","16","40029","15580000000","15580000000","275893585","7200097146","8379902854","40","1612573806","391428652","-1221145154"
"134","2018","대구","2715000","대구북구","문화시설","청소년수련회관","북구청소년회관","2000.12.22","위탁","4553","9250","49","565099","14420100000","14420100000","320527572","5210509792","9209590208","40","2394047000","2204546000","-189501000"
